date,fund,growth
2021-03-02,Combined Minimum-Variance (base),0.8975897114474951
2021-03-03,Combined Minimum-Variance (base),0.8965666305758629
2021-03-04,Combined Minimum-Variance (base),0.9053677856005915
2021-03-05,Combined Minimum-Variance (base),0.9201276761873552
2021-03-08,Combined Minimum-Variance (base),0.914162920100762
2021-03-09,Combined Minimum-Variance (base),0.9085490584812389
2021-03-10,Combined Minimum-Variance (base),0.9178457790585579
2021-03-11,Combined Minimum-Variance (base),0.904757890452713
2021-03-12,Combined Minimum-Variance (base),0.9102778591547731
2021-03-15,Combined Minimum-Variance (base),0.9200333114374789
2021-03-16,Combined Minimum-Variance (base),0.9314934064960741
2021-03-17,Combined Minimum-Variance (base),0.9138382232389618
2021-03-18,Combined Minimum-Variance (base),0.9128617726198894
2021-03-19,Combined Minimum-Variance (base),0.9002348403766322
2021-03-22,Combined Minimum-Variance (base),0.9076367695158551
2021-03-23,Combined Minimum-Variance (base),0.9120367668470062
2021-03-24,Combined Minimum-Variance (base),0.9088991240719873
2021-03-25,Combined Minimum-Variance (base),0.8976371753020925
2021-03-26,Combined Minimum-Variance (base),0.9087502472800303
2021-03-29,Combined Minimum-Variance (base),0.9149778651999522
2021-03-30,Combined Minimum-Variance (base),0.91263708845132
2021-03-31,Combined Minimum-Variance (base),0.9052020138158775
2021-04-01,Combined Minimum-Variance (base),0.9179506748851272
2021-04-05,Combined Minimum-Variance (base),0.9315686616992307
2021-04-06,Combined Minimum-Variance (base),0.9304225830708406
2021-04-07,Combined Minimum-Variance (base),0.9329270026710387
2021-04-08,Combined Minimum-Variance (base),0.9330021033087047
2021-04-09,Combined Minimum-Variance (base),0.936267480176239
2021-04-12,Combined Minimum-Variance (base),0.9332107902212149
2021-04-13,Combined Minimum-Variance (base),0.9322107172158575
2021-04-14,Combined Minimum-Variance (base),0.9295943923246721
2021-04-15,Combined Minimum-Variance (base),0.9383618725235483
2021-04-16,Combined Minimum-Variance (base),0.9499487623449235
2021-04-19,Combined Minimum-Variance (base),0.9506268784939482
2021-04-20,Combined Minimum-Variance (base),0.9521986217799601
2021-04-21,Combined Minimum-Variance (base),0.9451827891298685
2021-04-22,Combined Minimum-Variance (base),0.9461914235184031
2021-04-23,Combined Minimum-Variance (base),0.9445185380495925
2021-04-26,Combined Minimum-Variance (base),0.943199840268436
2021-04-27,Combined Minimum-Variance (base),0.9346463385678714
2021-04-28,Combined Minimum-Variance (base),0.931922448003766
2021-04-29,Combined Minimum-Variance (base),0.9363219725850478
2021-04-30,Combined Minimum-Variance (base),0.9440606379920474
2021-05-03,Combined Minimum-Variance (base),0.9396163975524146
2021-05-04,Combined Minimum-Variance (base),0.9273032579063268
2021-05-05,Combined Minimum-Variance (base),0.9317166312246482
2021-05-06,Combined Minimum-Variance (base),0.9364964085282799
2021-05-07,Combined Minimum-Variance (base),0.9328812905055688
2021-05-10,Combined Minimum-Variance (base),0.9355696510531873
2021-05-11,Combined Minimum-Variance (base),0.9298710979204585
2021-05-12,Combined Minimum-Variance (base),0.9153698350898912
2021-05-13,Combined Minimum-Variance (base),0.9270178362043549
2021-05-14,Combined Minimum-Variance (base),0.9210378395092119
2021-05-17,Combined Minimum-Variance (base),0.917524766777377
2021-05-18,Combined Minimum-Variance (base),0.9124516648180461
2021-05-19,Combined Minimum-Variance (base),0.9135940575442731
2021-05-20,Combined Minimum-Variance (base),0.925850403976322
2021-05-21,Combined Minimum-Variance (base),0.9187342613254018
2021-05-24,Combined Minimum-Variance (base),0.9142420312931944
2021-05-25,Combined Minimum-Variance (base),0.9114083371237803
2021-05-26,Combined Minimum-Variance (base),0.9129668961020606
2021-05-27,Combined Minimum-Variance (base),0.9083114484730396
2021-05-28,Combined Minimum-Variance (base),0.9049508228228578
2021-06-01,Combined Minimum-Variance (base),0.8907239457337875
2021-06-02,Combined Minimum-Variance (base),0.8934231430851348
2021-06-03,Combined Minimum-Variance (base),0.8955678409730433
2021-06-04,Combined Minimum-Variance (base),0.9011812840164729
2021-06-07,Combined Minimum-Variance (base),0.8931578533571305
2021-06-08,Combined Minimum-Variance (base),0.8867200618820161
2021-06-09,Combined Minimum-Variance (base),0.8974466551363964
2021-06-10,Combined Minimum-Variance (base),0.9045209892525149
2021-06-11,Combined Minimum-Variance (base),0.9069179692624125
2021-06-14,Combined Minimum-Variance (base),0.9120577633662506
2021-06-15,Combined Minimum-Variance (base),0.907548333797496
2021-06-16,Combined Minimum-Variance (base),0.8977980522946478
2021-06-17,Combined Minimum-Variance (base),0.89606582541787
2021-06-18,Combined Minimum-Variance (base),0.8856179187358754
2021-06-21,Combined Minimum-Variance (base),0.8914660438385811
2021-06-22,Combined Minimum-Variance (base),0.8907118138029918
2021-06-23,Combined Minimum-Variance (base),0.8838234403409942
2021-06-24,Combined Minimum-Variance (base),0.8915212020766802
2021-06-25,Combined Minimum-Variance (base),0.902689987366673
2021-06-28,Combined Minimum-Variance (base),0.9048328731916966
2021-06-29,Combined Minimum-Variance (base),0.9028438676324516
2021-06-30,Combined Minimum-Variance (base),0.910347656384482
2021-07-01,Combined Minimum-Variance (base),0.9110945370693412
2021-07-02,Combined Minimum-Variance (base),0.9176198913687613
2021-07-06,Combined Minimum-Variance (base),0.9165744451267376
2021-07-07,Combined Minimum-Variance (base),0.9194945858527775
2021-07-08,Combined Minimum-Variance (base),0.9144555662028382
2021-07-09,Combined Minimum-Variance (base),0.9228544667782285
2021-07-12,Combined Minimum-Variance (base),0.9264162903080168
2021-07-13,Combined Minimum-Variance (base),0.925801084965528
2021-07-14,Combined Minimum-Variance (base),0.9293908782721045
2021-07-15,Combined Minimum-Variance (base),0.9283876753173247
2021-07-16,Combined Minimum-Variance (base),0.9300488526513844
2021-07-19,Combined Minimum-Variance (base),0.918766293140361
2021-07-20,Combined Minimum-Variance (base),0.9234399617486685
2021-07-21,Combined Minimum-Variance (base),0.921217902866556
2021-07-22,Combined Minimum-Variance (base),0.9174719621739389
2021-07-23,Combined Minimum-Variance (base),0.9283629182856665
2021-07-26,Combined Minimum-Variance (base),0.9259668735661744
2021-07-27,Combined Minimum-Variance (base),0.9264011688254656
2021-07-28,Combined Minimum-Variance (base),0.9240723702535522
2021-07-29,Combined Minimum-Variance (base),0.9215689284412156
2021-07-30,Combined Minimum-Variance (base),0.9186919714745897
2021-08-02,Combined Minimum-Variance (base),0.9203185497597374
2021-08-03,Combined Minimum-Variance (base),0.9206030937513658
2021-08-04,Combined Minimum-Variance (base),0.9180446639081027
2021-08-05,Combined Minimum-Variance (base),0.920683154071108
2021-08-06,Combined Minimum-Variance (base),0.9209804668321416
2021-08-09,Combined Minimum-Variance (base),0.9195291761926168
2021-08-10,Combined Minimum-Variance (base),0.9210298357104013
2021-08-11,Combined Minimum-Variance (base),0.928604329484803
2021-08-12,Combined Minimum-Variance (base),0.9308682127268022
2021-08-13,Combined Minimum-Variance (base),0.934770403075532
2021-08-16,Combined Minimum-Variance (base),0.942810335160703
2021-08-17,Combined Minimum-Variance (base),0.947296956916776
2021-08-18,Combined Minimum-Variance (base),0.9348336829380823
2021-08-19,Combined Minimum-Variance (base),0.9355329997740824
2021-08-20,Combined Minimum-Variance (base),0.9382009163363957
2021-08-23,Combined Minimum-Variance (base),0.9350127982661767
2021-08-24,Combined Minimum-Variance (base),0.9316619328945145
2021-08-25,Combined Minimum-Variance (base),0.931300704202688
2021-08-26,Combined Minimum-Variance (base),0.9257475738511631
2021-08-27,Combined Minimum-Variance (base),0.9251026273097728
2021-08-30,Combined Minimum-Variance (base),0.9284753610403124
2021-08-31,Combined Minimum-Variance (base),0.9336029498738238
2021-09-01,Combined Minimum-Variance (base),0.9301119582761712
2021-09-02,Combined Minimum-Variance (base),0.9364334826720349
2021-09-03,Combined Minimum-Variance (base),0.9292000039678777
2021-09-07,Combined Minimum-Variance (base),0.915179510632125
2021-09-08,Combined Minimum-Variance (base),0.920571103237709
2021-09-09,Combined Minimum-Variance (base),0.9134333099503817
2021-09-10,Combined Minimum-Variance (base),0.9073263438747391
2021-09-13,Combined Minimum-Variance (base),0.9060495949054377
2021-09-14,Combined Minimum-Variance (base),0.9042597602990605
2021-09-15,Combined Minimum-Variance (base),0.9036946863770614
2021-09-16,Combined Minimum-Variance (base),0.9006210974507873
2021-09-17,Combined Minimum-Variance (base),0.8927427979805094
2021-09-20,Combined Minimum-Variance (base),0.8833512450893055
2021-09-21,Combined Minimum-Variance (base),0.878430726786119
2021-09-22,Combined Minimum-Variance (base),0.8715282137053433
2021-09-23,Combined Minimum-Variance (base),0.8742646256820742
2021-09-24,Combined Minimum-Variance (base),0.8678643777100248
2021-09-27,Combined Minimum-Variance (base),0.8661853067133406
2021-09-28,Combined Minimum-Variance (base),0.8584390568326903
2021-09-29,Combined Minimum-Variance (base),0.8600494766908497
2021-09-30,Combined Minimum-Variance (base),0.8484612307250369
2021-10-01,Combined Minimum-Variance (base),0.8570879744631273
2021-10-04,Combined Minimum-Variance (base),0.8609096298794746
2021-10-05,Combined Minimum-Variance (base),0.8631424122839536
2021-10-06,Combined Minimum-Variance (base),0.8672355343348102
2021-10-07,Combined Minimum-Variance (base),0.8726196874917388
2021-10-08,Combined Minimum-Variance (base),0.871858048826452
2021-10-11,Combined Minimum-Variance (base),0.866959306096208
2021-10-12,Combined Minimum-Variance (base),0.8670676930139746
2021-10-13,Combined Minimum-Variance (base),0.8674660219363982
2021-10-14,Combined Minimum-Variance (base),0.8787005985223865
2021-10-15,Combined Minimum-Variance (base),0.8731056703832355
2021-10-18,Combined Minimum-Variance (base),0.8759721436413872
2021-10-19,Combined Minimum-Variance (base),0.8876937050169488
2021-10-20,Combined Minimum-Variance (base),0.8927038697714331
2021-10-21,Combined Minimum-Variance (base),0.8997007544012601
2021-10-22,Combined Minimum-Variance (base),0.9003968519217178
2021-10-25,Combined Minimum-Variance (base),0.9023523075476383
2021-10-26,Combined Minimum-Variance (base),0.8985818348956228
2021-10-27,Combined Minimum-Variance (base),0.8953451895644347
2021-10-28,Combined Minimum-Variance (base),0.910636053774628
2021-10-29,Combined Minimum-Variance (base),0.9053901925752328
2021-11-01,Combined Minimum-Variance (base),0.9106779866752968
2021-11-02,Combined Minimum-Variance (base),0.9173341478276564
2021-11-03,Combined Minimum-Variance (base),0.9184273258912033
2021-11-04,Combined Minimum-Variance (base),0.9137213617702357
2021-11-05,Combined Minimum-Variance (base),0.8955052544308562
2021-11-08,Combined Minimum-Variance (base),0.8968824286036629
2021-11-09,Combined Minimum-Variance (base),0.8964543298919243
2021-11-10,Combined Minimum-Variance (base),0.8946025095493932
2021-11-11,Combined Minimum-Variance (base),0.8931408274813323
2021-11-12,Combined Minimum-Variance (base),0.8958484640532499
2021-11-15,Combined Minimum-Variance (base),0.8921923477601514
2021-11-16,Combined Minimum-Variance (base),0.8871826099233088
2021-11-17,Combined Minimum-Variance (base),0.8856900551424989
2021-11-18,Combined Minimum-Variance (base),0.883635300178384
2021-11-19,Combined Minimum-Variance (base),0.8791068198313611
2021-11-22,Combined Minimum-Variance (base),0.8871603775205041
2021-11-23,Combined Minimum-Variance (base),0.8892995643806196
2021-11-24,Combined Minimum-Variance (base),0.8878448756668609
2021-11-26,Combined Minimum-Variance (base),0.878940826791195
2021-11-29,Combined Minimum-Variance (base),0.8728126063051203
2021-11-30,Combined Minimum-Variance (base),0.8542438453643492
2021-12-01,Combined Minimum-Variance (base),0.8413000488514264
2021-12-02,Combined Minimum-Variance (base),0.85282073418824
2021-12-03,Combined Minimum-Variance (base),0.8601124444140135
2021-12-06,Combined Minimum-Variance (base),0.8713612314122843
2021-12-07,Combined Minimum-Variance (base),0.8724577243353654
2021-12-08,Combined Minimum-Variance (base),0.8753452957271272
2021-12-09,Combined Minimum-Variance (base),0.8724001815796145
2021-12-10,Combined Minimum-Variance (base),0.8822240031619186
2021-12-13,Combined Minimum-Variance (base),0.8906108650431355
2021-12-14,Combined Minimum-Variance (base),0.8867317794597471
2021-12-15,Combined Minimum-Variance (base),0.8962548194923506
2021-12-16,Combined Minimum-Variance (base),0.9025189236171233
2021-12-17,Combined Minimum-Variance (base),0.8867749196927165
2021-12-20,Combined Minimum-Variance (base),0.8888883767466916
2021-12-21,Combined Minimum-Variance (base),0.8908939978812594
2021-12-22,Combined Minimum-Variance (base),0.8979430053302335
2021-12-23,Combined Minimum-Variance (base),0.8976835401220945
2021-12-27,Combined Minimum-Variance (base),0.9077662666345652
2021-12-28,Combined Minimum-Variance (base),0.9158293638763275
2021-12-29,Combined Minimum-Variance (base),0.9161179054360616
2021-12-30,Combined Minimum-Variance (base),0.9167495552478253
2021-12-31,Combined Minimum-Variance (base),0.915723592075519
2022-01-03,Combined Minimum-Variance (base),0.9125080874006294
2022-01-04,Combined Minimum-Variance (base),0.9116072898199913
2022-01-05,Combined Minimum-Variance (base),0.9068145836329559
2022-01-06,Combined Minimum-Variance (base),0.9048524331356282
2022-01-07,Combined Minimum-Variance (base),0.9073214387223809
2022-01-10,Combined Minimum-Variance (base),0.9118211574322747
2022-01-11,Combined Minimum-Variance (base),0.911112846298717
2022-01-12,Combined Minimum-Variance (base),0.9072747365551644
2022-01-13,Combined Minimum-Variance (base),0.9033394006408427
2022-01-14,Combined Minimum-Variance (base),0.895165485740231
2022-01-18,Combined Minimum-Variance (base),0.8817508233458121
2022-01-19,Combined Minimum-Variance (base),0.8758069014397267
2022-01-20,Combined Minimum-Variance (base),0.8595535524555977
2022-01-21,Combined Minimum-Variance (base),0.8588122125496748
2022-01-24,Combined Minimum-Variance (base),0.864949580244393
2022-01-25,Combined Minimum-Variance (base),0.863086657791823
2022-01-26,Combined Minimum-Variance (base),0.8486813328625888
2022-01-27,Combined Minimum-Variance (base),0.8502842763700549
2022-01-28,Combined Minimum-Variance (base),0.8521244616122082
2022-01-31,Combined Minimum-Variance (base),0.8610549135027706
2022-02-01,Combined Minimum-Variance (base),0.8593727174532323
2022-02-02,Combined Minimum-Variance (base),0.8662513474010893
2022-02-03,Combined Minimum-Variance (base),0.8657841161669889
2022-02-04,Combined Minimum-Variance (base),0.8663178174210555
2022-02-07,Combined Minimum-Variance (base),0.8645779625981408
2022-02-08,Combined Minimum-Variance (base),0.8612017590214075
2022-02-09,Combined Minimum-Variance (base),0.8652103139589726
2022-02-10,Combined Minimum-Variance (base),0.8493403203410502
2022-02-11,Combined Minimum-Variance (base),0.8482205745697111
2022-02-14,Combined Minimum-Variance (base),0.8423139905778095
2022-02-15,Combined Minimum-Variance (base),0.8408728660125792
2022-02-16,Combined Minimum-Variance (base),0.8376438629767337
2022-02-17,Combined Minimum-Variance (base),0.831056553723619
2022-02-18,Combined Minimum-Variance (base),0.8275973479172041
2022-02-22,Combined Minimum-Variance (base),0.8231098670267356
2022-02-23,Combined Minimum-Variance (base),0.8255553462690705
2022-02-24,Combined Minimum-Variance (base),0.8261797239257707
2022-02-25,Combined Minimum-Variance (base),0.8435665178880163
2022-02-28,Combined Minimum-Variance (base),0.8411331552922007
2022-03-01,Combined Minimum-Variance (base),0.8424150917452334
2022-03-02,Combined Minimum-Variance (base),0.8546888438304532
2022-03-03,Combined Minimum-Variance (base),0.8603261586763551
2022-03-04,Combined Minimum-Variance (base),0.8656892483354562
2022-03-07,Combined Minimum-Variance (base),0.8583090633832267
2022-03-08,Combined Minimum-Variance (base),0.8530570864213578
2022-03-09,Combined Minimum-Variance (base),0.8569520801030702
2022-03-10,Combined Minimum-Variance (base),0.8555332834193551
2022-03-11,Combined Minimum-Variance (base),0.8528345906427027
2022-03-14,Combined Minimum-Variance (base),0.8519156720261505
2022-03-15,Combined Minimum-Variance (base),0.8555263862977469
2022-03-16,Combined Minimum-Variance (base),0.8621745652640092
2022-03-17,Combined Minimum-Variance (base),0.8661305833779658
2022-03-18,Combined Minimum-Variance (base),0.8662013278889542
2022-03-21,Combined Minimum-Variance (base),0.8651808372709806
2022-03-22,Combined Minimum-Variance (base),0.8707469000537464
2022-03-23,Combined Minimum-Variance (base),0.8589795992453851
2022-03-24,Combined Minimum-Variance (base),0.8639958756299541
2022-03-25,Combined Minimum-Variance (base),0.8695932562621452
2022-03-28,Combined Minimum-Variance (base),0.8783209844041684
2022-03-29,Combined Minimum-Variance (base),0.8918812965565703
2022-03-30,Combined Minimum-Variance (base),0.8907682329563321
2022-03-31,Combined Minimum-Variance (base),0.8813967785511313
2022-04-01,Combined Minimum-Variance (base),0.8852601292397931
2022-04-04,Combined Minimum-Variance (base),0.8931270236184743
2022-04-05,Combined Minimum-Variance (base),0.8864565354717889
2022-04-06,Combined Minimum-Variance (base),0.8981959872536761
2022-04-07,Combined Minimum-Variance (base),0.9004720941273342
2022-04-08,Combined Minimum-Variance (base),0.9078204589341357
2022-04-11,Combined Minimum-Variance (base),0.8921304109486439
2022-04-12,Combined Minimum-Variance (base),0.8987036282334936
2022-04-13,Combined Minimum-Variance (base),0.904268946572193
2022-04-14,Combined Minimum-Variance (base),0.9097170310325101
2022-04-18,Combined Minimum-Variance (base),0.904856444483969
2022-04-19,Combined Minimum-Variance (base),0.9096519683441269
2022-04-20,Combined Minimum-Variance (base),0.9136230374885839
2022-04-21,Combined Minimum-Variance (base),0.8992386726483499
2022-04-22,Combined Minimum-Variance (base),0.8845585082286131
