date,ticker,weight,fund
2021-01-04,KO_EQ,0.08428546943270407,Combined Minimum-Variance
2021-01-04,MMM_EQ,0.13471790913843865,Combined Minimum-Variance
2021-01-04,MRK_EQ,0.1757860386883178,Combined Minimum-Variance
2021-01-04,MS_EQ,0.015294819460946392,Combined Minimum-Variance
2021-01-04,NEE_EQ,-0.055815382957725035,Combined Minimum-Variance
2021-01-04,NEM_EQ,0.1313798913345131,Combined Minimum-Variance
2021-01-04,NKE_EQ,0.11356677425563412,Combined Minimum-Variance
2021-01-04,NUE_EQ,-0.10760147229257015,Combined Minimum-Variance
2021-01-04,NVDA_EQ,-0.16992349784132105,Combined Minimum-Variance
2021-01-04,O_EQ,0.10887605083889415,Combined Minimum-Variance
2021-01-04,OXY_EQ,-0.037662113385571634,Combined Minimum-Variance
2021-01-04,PLD_EQ,0.11913936637656916,Combined Minimum-Variance
2021-01-04,PSA_EQ,0.057659628957893894,Combined Minimum-Variance
2021-01-04,QCOM_EQ,-0.05290293624219818,Combined Minimum-Variance
2021-01-04,SBUX_EQ,0.10630134616336774,Combined Minimum-Variance
2021-01-04,SHW_EQ,-0.08757849696158401,Combined Minimum-Variance
2021-01-04,SLB_EQ,-0.013811897512908164,Combined Minimum-Variance
2021-01-04,SO_EQ,-0.28037492343582604,Combined Minimum-Variance
2021-01-04,T_EQ,0.04865017919405121,Combined Minimum-Variance
2021-01-04,TMUS_EQ,0.06313177954091512,Combined Minimum-Variance
2021-01-04,TTWO_EQ,0.12916311226291013,Combined Minimum-Variance
2021-01-04,UPS_EQ,0.12164986845514478,Combined Minimum-Variance
2021-01-04,USB_EQ,0.011699893822010273,Combined Minimum-Variance
2021-01-04,V_EQ,0.12895010376675606,Combined Minimum-Variance
2021-01-04,WFC_EQ,-0.055557571126078904,Combined Minimum-Variance
2021-01-04,WMT_EQ,0.33764532905490446,Combined Minimum-Variance
2021-01-04,XOM_EQ,0.0985924276575928,Combined Minimum-Variance
2021-01-04,ADA-USD_CR,-0.0027756905114216922,Combined Minimum-Variance
2021-01-04,BCH-USD_CR,0.0006924061014585269,Combined Minimum-Variance
2021-01-04,BTC-USD_CR,0.09794549816747915,Combined Minimum-Variance
2021-01-04,EOS-USD_CR,0.015094200344629662,Combined Minimum-Variance
2021-01-04,ETC-USD_CR,0.0011365035282076457,Combined Minimum-Variance
2021-01-04,ETH-USD_CR,-0.14422466631641304,Combined Minimum-Variance
2021-01-04,LTC-USD_CR,0.018440859330952603,Combined Minimum-Variance
2021-01-04,TRX-USD_CR,0.008889598197521487,Combined Minimum-Variance
2021-01-04,XLM-USD_CR,0.0025557388605018726,Combined Minimum-Variance
2021-01-04,XRP-USD_CR,0.0019494407461650444,Combined Minimum-Variance
2021-02-01,ABBV_EQ,0.21478070114840692,Combined Minimum-Variance
2021-02-01,ABT_EQ,-0.07766665158232841,Combined Minimum-Variance
2021-02-01,ADBE_EQ,-0.046438619492073625,Combined Minimum-Variance
2021-02-01,AEP_EQ,0.23707278235734064,Combined Minimum-Variance
2021-02-01,AMD_EQ,-0.0016379351346622556,Combined Minimum-Variance
2021-02-01,AMGN_EQ,-0.09975791264543153,Combined Minimum-Variance
2021-02-01,AMT_EQ,-0.08044454948690218,Combined Minimum-Variance
2021-02-01,BA_EQ,-0.05381819506495819,Combined Minimum-Variance
2021-02-01,CAT_EQ,0.07635510369474972,Combined Minimum-Variance
2021-02-01,CCI_EQ,-0.11380767980997261,Combined Minimum-Variance
2021-02-01,CMCSA_EQ,-0.0849991003035598,Combined Minimum-Variance
2021-02-01,COP_EQ,0.04742093529997122,Combined Minimum-Variance
2021-02-01,CVX_EQ,-0.04812102391247265,Combined Minimum-Variance
2021-02-01,D_EQ,-0.08352049048327298,Combined Minimum-Variance
2021-02-01,DD_EQ,0.0016990129117421102,Combined Minimum-Variance
2021-02-01,DIS_EQ,-0.01551411302538023,Combined Minimum-Variance
2021-02-01,DOW_EQ,-0.08363052129484201,Combined Minimum-Variance
2021-02-01,DUK_EQ,-0.0512272361027612,Combined Minimum-Variance
2021-02-01,EA_EQ,0.10307659233965676,Combined Minimum-Variance
2021-02-01,GE_EQ,0.06772359038659898,Combined Minimum-Variance
2021-02-01,GILD_EQ,0.14386025874537794,Combined Minimum-Variance
2021-02-01,GS_EQ,-0.029685609503731163,Combined Minimum-Variance
2021-02-01,INTC_EQ,-0.02835246117838001,Combined Minimum-Variance
2021-02-01,KO_EQ,0.05724799849943802,Combined Minimum-Variance
2021-02-01,MMM_EQ,0.17389064236099658,Combined Minimum-Variance
2021-02-01,MRK_EQ,0.18019895529668284,Combined Minimum-Variance
2021-02-01,MS_EQ,-0.03512028306209336,Combined Minimum-Variance
2021-02-01,NEE_EQ,-0.058191915723935644,Combined Minimum-Variance
2021-02-01,NEM_EQ,0.11645578330048086,Combined Minimum-Variance
2021-02-01,NKE_EQ,0.1109145321178451,Combined Minimum-Variance
2021-02-01,NUE_EQ,-0.13190194946769587,Combined Minimum-Variance
2021-02-01,NVDA_EQ,-0.16279377470834333,Combined Minimum-Variance
2021-02-01,O_EQ,0.10989648649755426,Combined Minimum-Variance
